obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('383',)",3771820226.62,14,3.48637008667,3779218460.82,3779218536.79,3771820226.62,0.0,internal_timestamp,64.4710006714,1562831426.62,33.9007987976,0,7.60989999771,1026.76592013,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('384',)",3771820226.68,14,3.48641991615,3779218460.82,3779218536.79,3771820226.68,0.0,internal_timestamp,64.452003479,1562831426.68,33.9005012512,0,7.61089992523,1026.7654546,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('385',)",3771820226.74,14,3.48647999763,3779218460.82,3779218536.79,3771820226.74,0.0,internal_timestamp,64.4329986572,1562831426.74,33.9003982544,0,7.61170005798,1026.76517074,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('386',)",3771820226.81,14,3.48653006554,3779218460.82,3779218536.79,3771820226.81,0.0,internal_timestamp,64.4179992676,1562831426.81,33.9002990723,0,7.61229991913,1026.76493722,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('387',)",3771820226.87,14,3.48657989502,3779218460.82,3779218536.79,3771820226.87,0.0,internal_timestamp,64.4000015259,1562831426.87,33.9002990723,0,7.61289978027,1026.76476784,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('388',)",3771820226.93,14,3.48666000366,3779218460.82,3779218536.79,3771820226.93,0.0,internal_timestamp,64.3809967041,1562831426.93,33.9003982544,0,7.61359977722,1026.76465729,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('389',)",3771820227.11,14,3.48675990105,3779218460.82,3779218536.79,3771820227.11,0.0,internal_timestamp,64.3629989624,1562831427.11,33.9006004333,1,7.61450004578,1026.76460333,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('390',)",3771820227.12,14,3.48689007759,3779218460.82,3779218536.79,3771820227.12,0.0,internal_timestamp,64.3470001221,1562831427.12,33.9009017944,0,7.61569976807,1026.76459317,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('391',)",3771820227.12,14,3.4870300293,3779218460.82,3779218536.79,3771820227.12,0.0,internal_timestamp,64.3300018311,1562831427.12,33.9010009766,0,7.61709976196,1026.76439061,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('392',)",3771820227.18,14,3.48714995384,3779218460.82,3779218536.79,3771820227.18,0.0,internal_timestamp,64.31199646,1562831427.18,33.9007987976,0,7.61880016327,1026.7639032,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('393',)",3771820227.24,14,3.48725008965,3779218460.82,3779218536.79,3771820227.24,0.0,internal_timestamp,64.2919998169,1562831427.24,33.9001998901,0,7.62039995193,1026.76310948,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('394',)",3771820227.31,14,3.48732995987,3779218460.82,3779218536.79,3771820227.31,0.0,internal_timestamp,64.2740020752,1562831427.31,33.8997001648,0,7.62179994583,1026.76243174,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('395',)",3771820227.37,14,3.48740005493,3779218460.82,3779218536.79,3771820227.37,0.0,internal_timestamp,64.2580032349,1562831427.37,33.8992996216,0,7.62309980392,1026.76185557,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('396',)",3771820227.43,14,3.48748993874,3779218460.82,3779218536.8,3771820227.43,0.0,internal_timestamp,64.2429962158,1562831427.43,33.8991012573,0,7.62430000305,1026.76145719,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('397',)",3771820227.49,14,3.48760008812,3779218460.82,3779218536.8,3771820227.49,0.0,internal_timestamp,64.2239990234,1562831427.49,33.8988990784,0,7.62559986115,1026.76102306,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('398',)",3771820227.56,14,3.48767995834,3779218460.82,3779218536.8,3771820227.56,0.0,internal_timestamp,64.2080001831,1562831427.56,33.8987007141,0,7.62680006027,1026.76062009,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('399',)",3771820227.62,14,3.48775005341,3779218460.82,3779218536.81,3771820227.62,0.0,internal_timestamp,64.1900024414,1562831427.62,33.8983001709,0,7.6279001236,1026.76006359,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('400',)",3771820227.68,14,3.48779010773,3779218460.82,3779218536.81,3771820227.68,0.0,internal_timestamp,64.1760025024,1562831427.68,33.8979988098,0,7.62879991531,1026.75963233,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('401',)",3771820227.74,14,3.48781991005,3779218460.82,3779218536.81,3771820227.74,0.0,internal_timestamp,64.1569976807,1562831427.74,33.8978004456,0,7.62930011749,1026.75931682,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('402',)",3771820227.81,14,3.48784995079,3779218460.82,3779218536.81,3771820227.81,0.0,internal_timestamp,64.1429977417,1562831427.81,33.8978996277,0,7.62949991226,1026.75930152,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('403',)",3771820227.87,14,3.48785996437,3779218460.82,3779218536.81,3771820227.87,0.0,internal_timestamp,64.1269989014,1562831427.87,33.8979988098,0,7.62949991226,1026.75930595,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('404',)",3771820227.93,14,3.48785996437,3779218460.82,3779218536.81,3771820227.93,0.0,internal_timestamp,64.111000061,1562831427.93,33.8982009888,0,7.62939977646,1026.75940579,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('405',)",3771820227.99,14,3.48784995079,3779218460.82,3779218536.81,3771820227.99,0.0,internal_timestamp,64.091003418,1562831427.99,33.8983001709,0,7.62909984589,1026.75943525,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('406',)",3771820228.06,14,3.48784995079,3779218460.82,3779218536.81,3771820228.06,0.0,internal_timestamp,64.0719985962,1562831428.06,33.898399353,0,7.62900018692,1026.75944029,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('407',)",3771820228.12,14,3.48785996437,3779218460.82,3779218536.81,3771820228.12,0.0,internal_timestamp,64.0550003052,1562831428.12,33.8984985352,0,7.62909984589,1026.75942571,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('408',)",3771820228.18,14,3.48789000511,3779218460.82,3779218536.81,3771820228.18,0.0,internal_timestamp,64.0370025635,1562831428.18,33.8984985352,0,7.62930011749,1026.75931406,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('409',)",3771820228.24,14,3.48793005943,3779218460.82,3779218536.81,3771820228.24,0.0,internal_timestamp,64.0220031738,1562831428.24,33.8984985352,0,7.62979984283,1026.75917285,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('410',)",3771820228.31,14,3.48797011375,3779218460.82,3779218536.81,3771820228.31,0.0,internal_timestamp,64.0049972534,1562831428.31,33.898601532,0,7.63019990921,1026.75911776,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('411',)",3771820228.37,14,3.4879899025,3779218460.82,3779218536.81,3771820228.37,0.0,internal_timestamp,63.9879989624,1562831428.37,33.8984985352,0,7.63059997559,1026.75890087,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('412',)",3771820228.43,14,3.48802995682,3779218460.82,3779218536.81,3771820228.43,0.0,internal_timestamp,63.9710006714,1562831428.43,33.8984985352,0,7.63100004196,1026.7587649,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('413',)",3771820228.49,14,3.48805999756,3779218460.82,3779218536.81,3771820228.49,0.0,internal_timestamp,63.9539985657,1562831428.49,33.898399353,0,7.6314997673,1026.75853656,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('414',)",3771820228.6,14,3.48812007904,3779218460.82,3779218536.81,3771820228.6,0.0,internal_timestamp,63.9379997253,1562831428.6,33.8983001709,1,7.63219976425,1026.75828385,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('415',)",3771820228.62,14,3.48825001717,3779218460.82,3779218536.81,3771820228.62,0.0,internal_timestamp,63.922000885,1562831428.62,33.8982009888,0,7.63360023499,1026.75792974,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('416',)",3771820228.68,14,3.48842000961,3779218460.82,3779218536.81,3771820228.68,0.0,internal_timestamp,63.9039993286,1562831428.68,33.8982009888,0,7.63570022583,1026.75754307,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('417',)",3771820228.74,14,3.48864006996,3779218460.82,3779218536.81,3771820228.74,0.0,internal_timestamp,63.8870010376,1562831428.74,33.8979988098,0,7.63819980621,1026.75694428,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('418',)",3771820228.81,14,3.48885989189,3779218460.82,3779218536.81,3771820228.81,0.0,internal_timestamp,63.8730010986,1562831428.81,33.8978996277,0,7.64079999924,1026.75642554,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('419',)",3771820228.87,14,3.48902988434,3779218460.82,3779218536.81,3771820228.87,0.0,internal_timestamp,63.8559989929,1562831428.87,33.8975982666,0,7.64300012589,1026.75579205,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('420',)",3771820228.93,14,3.4891500473,3779218460.82,3779218536.81,3771820228.93,0.0,internal_timestamp,63.8380012512,1562831428.93,33.8972015381,0,7.64480018616,1026.75513698,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('421',)",3771820228.99,14,3.48923993111,3779218460.82,3779218536.81,3771820228.99,0.0,internal_timestamp,63.8180007935,1562831428.99,33.896900177,0,7.64599990845,1026.75463458,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('422',)",3771820229.06,14,3.48930001259,3779218460.82,3779218536.81,3771820229.06,0.0,internal_timestamp,63.8019981384,1562831429.06,33.8967018127,0,7.64699983597,1026.75426038,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('423',)",3771820229.12,14,3.48935008049,3779218460.82,3779218536.81,3771820229.12,0.0,internal_timestamp,63.783000946,1562831429.12,33.8964996338,0,7.64769983292,1026.75391288,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('424',)",3771820229.18,14,3.48939990997,3779218460.82,3779218536.81,3771820229.18,0.0,internal_timestamp,63.7690010071,1562831429.18,33.8964996338,0,7.6483001709,1026.75376159,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('425',)",3771820229.24,14,3.48942995071,3779218460.82,3779218536.81,3771820229.24,0.0,internal_timestamp,63.7519989014,1562831429.24,33.8964004517,0,7.64879989624,1026.75353318,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('426',)",3771820229.31,14,3.48945999146,3779218460.82,3779218536.81,3771820229.31,0.0,internal_timestamp,63.7350006104,1562831429.31,33.8964004517,0,7.64909982681,1026.75341164,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('427',)",3771820229.37,14,3.4894900322,3779218460.82,3779218536.81,3771820229.37,0.0,internal_timestamp,63.716999054,1562831429.37,33.8964996338,0,7.64930009842,1026.75337785,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('428',)",3771820229.43,14,3.48950004578,3779218460.82,3779218536.81,3771820229.43,0.0,internal_timestamp,63.6990013123,1562831429.43,33.8964996338,0,7.64949989319,1026.75326624,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('429',)",3771820229.49,14,3.48953008652,3779218460.82,3779218536.81,3771820229.49,0.0,internal_timestamp,63.6829986572,1562831429.49,33.8964996338,0,7.64979982376,1026.75314928,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('430',)",3771820229.56,14,3.48956990242,3779218460.82,3779218536.81,3771820229.56,0.0,internal_timestamp,63.6679992676,1562831429.56,33.8964996338,0,7.65019989014,1026.75302241,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('431',)",3771820229.62,14,3.4896299839,3779218460.82,3779218536.81,3771820229.62,0.0,internal_timestamp,63.6469993591,1562831429.62,33.8964996338,0,7.65089988708,1026.75282451,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('432',)",3771820229.68,14,3.48969006538,3779218460.82,3779218536.81,3771820229.68,0.0,internal_timestamp,63.6310005188,1562831429.68,33.8964004517,0,7.65170001984,1026.75255716,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('433',)",3771820229.74,14,3.48974990845,3779218460.82,3779218536.81,3771820229.74,0.0,internal_timestamp,63.6150016785,1562831429.74,33.8961982727,0,7.65259981155,1026.75219444,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('434',)",3771820229.81,14,3.48982000351,3779218460.82,3779218536.81,3771820229.81,0.0,internal_timestamp,63.5960006714,1562831429.81,33.8959999084,0,7.65350008011,1026.75182086,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('435',)",3771820229.87,14,3.48990011215,3779218460.82,3779218536.81,3771820229.87,0.0,internal_timestamp,63.5750007629,1562831429.87,33.8959999084,0,7.65439987183,1026.75159398,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('436',)",3771820229.93,14,3.49001002312,3779218460.82,3779218536.81,3771820229.93,0.0,internal_timestamp,63.5579986572,1562831429.93,33.8960990906,0,7.65560007095,1026.75141982,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('437',)",3771820229.99,14,3.49013996124,3779218460.82,3779218536.81,3771820229.99,0.0,internal_timestamp,63.5429992676,1562831429.99,33.8960990906,0,7.65700006485,1026.75114796,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('438',)",3771820230.06,14,3.49027991295,3779218460.82,3779218536.81,3771820230.06,0.0,internal_timestamp,63.5250015259,1562831430.06,33.8959999084,0,7.65869998932,1026.75074091,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('439',)",3771820230.12,14,3.49041008949,3779218460.82,3779218536.81,3771820230.12,0.0,internal_timestamp,63.5050010681,1562831430.12,33.8956985474,0,7.66039991379,1026.75016582,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('440',)",3771820230.18,14,3.4904999733,3779218460.82,3779218536.81,3771820230.18,0.0,internal_timestamp,63.4920005798,1562831430.18,33.895401001,0,7.66179990768,1026.74966934,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('441',)",3771820230.24,14,3.49057006836,3779218460.82,3779218536.82,3771820230.24,0.0,internal_timestamp,63.4700012207,1562831430.24,33.8950996399,0,7.66279983521,1026.74918654,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('442',)",3771820230.31,14,3.49062991142,3779218460.82,3779218536.82,3771820230.31,0.0,internal_timestamp,63.4510002136,1562831430.31,33.8949012756,0,7.66370010376,1026.74881287,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('443',)",3771820230.37,14,3.4906899929,3779218460.82,3779218536.82,3771820230.37,0.0,internal_timestamp,63.4339981079,1562831430.37,33.8949012756,0,7.66440010071,1026.74863324,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('444',)",3771820230.43,14,3.49075007439,3779218460.82,3779218536.82,3771820230.43,0.0,internal_timestamp,63.4150009155,1562831430.43,33.8947982788,0,7.66520023346,1026.74834902,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('445',)",3771820230.49,14,3.49081993103,3779218460.82,3779218536.82,3771820230.49,0.0,internal_timestamp,63.3959999084,1562831430.49,33.8946990967,0,7.66599988937,1026.74806783,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('446',)",3771820230.56,14,3.49089002609,3779218460.82,3779218536.82,3771820230.56,0.0,internal_timestamp,63.3779983521,1562831430.56,33.8946990967,0,7.66680002213,1026.74786907,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('447',)",3771820230.62,14,3.49095988274,3779218460.82,3779218536.82,3771820230.62,0.0,internal_timestamp,63.3600006104,1562831430.62,33.8945999146,0,7.66769981384,1026.74757796,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('448',)",3771820230.68,14,3.49101996422,3779218460.82,3779218536.82,3771820230.68,0.0,internal_timestamp,63.3390007019,1562831430.68,33.8944015503,0,7.6686000824,1026.74719506,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('449',)",3771820230.74,14,3.49109005928,3779218460.82,3779218536.82,3771820230.74,0.0,internal_timestamp,63.3209991455,1562831430.74,33.8942985535,0,7.66949987411,1026.74690092,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('450',)",3771820230.81,14,3.49114990234,3779218460.82,3779218536.82,3771820230.81,0.0,internal_timestamp,63.3050003052,1562831430.81,33.8941993713,0,7.67019987106,1026.74664795,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('451',)",3771820230.87,14,3.49118995667,3779218460.82,3779218536.82,3771820230.87,0.0,internal_timestamp,63.283000946,1562831430.87,33.8941993713,0,7.67070007324,1026.74647433,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('452',)",3771820230.93,14,3.49120998383,3779218460.82,3779218536.82,3771820230.93,0.0,internal_timestamp,63.2659988403,1562831430.93,33.8941993713,0,7.67100000381,1026.74635272,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('453',)",3771820230.99,14,3.49123001099,3779218460.82,3779218536.82,3771820230.99,0.0,internal_timestamp,63.2459983826,1562831430.99,33.8941001892,0,7.67129993439,1026.74613942,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('454',)",3771820231.06,14,3.49126005173,3779218460.82,3779218536.82,3771820231.06,0.0,internal_timestamp,63.2270011902,1562831431.06,33.8941001892,0,7.67159986496,1026.74600865,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('455',)",3771820231.12,14,3.49130010605,3779218460.82,3779218536.82,3771820231.12,0.0,internal_timestamp,63.2089996338,1562831431.12,33.8941001892,0,7.67199993134,1026.74586791,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('456',)",3771820231.18,14,3.49133992195,3779218460.82,3779218536.82,3771820231.18,0.0,internal_timestamp,63.1940002441,1562831431.18,33.8941993713,0,7.67239999771,1026.74581887,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('457',)",3771820231.24,14,3.49137997627,3779218460.82,3779218536.82,3771820231.24,0.0,internal_timestamp,63.1699981689,1562831431.24,33.8942985535,0,7.67280006409,1026.74572848,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('458',)",3771820231.31,14,3.49141001701,3779218460.82,3779218536.82,3771820231.31,0.0,internal_timestamp,63.1520004272,1562831431.31,33.8944015503,0,7.67299985886,1026.74569773,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('459',)",3771820231.37,14,3.49143004417,3779218460.82,3779218536.82,3771820231.37,0.0,internal_timestamp,63.1339988708,1562831431.37,33.8945007324,0,7.67320013046,1026.7456639,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('460',)",3771820231.43,14,3.49143004417,3779218460.82,3779218536.82,3771820231.43,0.0,internal_timestamp,63.1139984131,1562831431.43,33.8944015503,0,7.67329978943,1026.74547967,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('461',)",3771820231.56,14,3.49142003059,3779218460.82,3779218536.82,3771820231.56,0.0,internal_timestamp,63.09400177,1562831431.56,33.8941993713,1,7.67339992523,1026.74521448,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('462',)",3771820231.56,14,3.49141001701,3779218460.82,3779218536.82,3771820231.56,0.0,internal_timestamp,63.0719985962,1562831431.56,33.8941001892,0,7.67339992523,1026.74503552,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('463',)",3771820231.62,14,3.49141001701,3779218460.82,3779218536.82,3771820231.62,0.0,internal_timestamp,63.0540008545,1562831431.62,33.893901825,0,7.67350006104,1026.74478251,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('464',)",3771820231.68,14,3.49141001701,3779218460.82,3779218536.82,3771820231.68,0.0,internal_timestamp,63.0349998474,1562831431.68,33.8937988281,0,7.6736998558,1026.74458534,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('465',)",3771820231.75,14,3.49142003059,3779218460.82,3779218536.82,3771820231.75,0.0,internal_timestamp,63.013999939,1562831431.75,33.8937988281,0,7.67379999161,1026.74447436,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('466',)",3771820231.81,14,3.49143004417,3779218460.82,3779218536.82,3771820231.81,0.0,internal_timestamp,62.9939994812,1562831431.81,33.893699646,0,7.67409992218,1026.74426106,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('467',)",3771820231.87,14,3.49145007133,3779218460.82,3779218536.82,3771820231.87,0.0,internal_timestamp,62.9760017395,1562831431.87,33.893699646,0,7.67430019379,1026.74414934,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('468',)",3771820231.93,14,3.49148011208,3779218460.82,3779218536.82,3771820231.93,0.0,internal_timestamp,62.9550018311,1562831431.93,33.893699646,0,7.67460012436,1026.74400936,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('469',)",3771820231.99,14,3.4915099144,3779218460.82,3779218536.82,3771820231.99,0.0,internal_timestamp,62.9329986572,1562831431.99,33.8937988281,0,7.67490005493,1026.74394268,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('470',)",3771820232.06,14,3.49154996872,3779218460.82,3779218536.82,3771820232.06,0.0,internal_timestamp,62.9140014648,1562831432.06,33.893699646,0,7.67539978027,1026.74370498,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('471',)",3771820232.12,14,3.49158000946,3779218460.82,3779218536.82,3771820232.12,0.0,internal_timestamp,62.891998291,1562831432.12,33.893699646,0,7.67579984665,1026.74354585,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('472',)",3771820232.18,14,3.49159002304,3779218460.82,3779218536.82,3771820232.18,0.0,internal_timestamp,62.8740005493,1562831432.18,33.8935012817,0,7.67609977722,1026.74326384,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('473',)",3771820232.34,14,3.49160003662,3779218460.82,3779218536.82,3771820232.34,0.0,internal_timestamp,62.8520011902,1562831432.34,33.8933982849,1,7.67630004883,1026.74305283,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('474',)",3771820232.35,14,3.4916100502,3779218460.82,3779218536.82,3771820232.35,0.0,internal_timestamp,62.8320007324,1562831432.35,33.8933982849,0,7.6764998436,1026.74293197,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('475',)",3771820232.37,14,3.49163007736,3779218460.82,3779218536.82,3771820232.37,0.0,internal_timestamp,62.813999176,1562831432.37,33.8933982849,0,7.6765999794,1026.74283476,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('476',)",3771820232.43,14,3.49166989326,3779218460.82,3779218536.82,3771820232.43,0.0,internal_timestamp,62.7929992676,1562831432.43,33.8936004639,0,7.67679977417,1026.74286812,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('477',)",3771820232.49,14,3.49169993401,3779218460.82,3779218536.82,3771820232.49,0.0,internal_timestamp,62.7709999084,1562831432.49,33.893699646,0,7.67710018158,1026.74280139,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('478',)",3771820232.56,14,3.49171996117,3779218460.82,3779218536.82,3771820232.56,0.0,internal_timestamp,62.7519989014,1562831432.56,33.8936004639,0,7.67749977112,1026.7425782,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('479',)",3771820232.62,14,3.49173998833,3779218460.82,3779218536.82,3771820232.62,0.0,internal_timestamp,62.7319984436,1562831432.62,33.8936004639,0,7.67780017853,1026.74244273,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('480',)",3771820232.68,14,3.49177002907,3779218460.82,3779218536.82,3771820232.68,0.0,internal_timestamp,62.7070007324,1562831432.68,33.8935012817,0,7.67819976807,1026.74219201,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('481',)",3771820232.74,14,3.49180006981,3779218460.82,3779218536.82,3771820232.74,0.0,internal_timestamp,62.688999176,1562831432.74,33.8933982849,0,7.67859983444,1026.74197034,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('482',)",3771820232.81,14,3.49183988571,3779218460.82,3779218536.82,3771820232.81,0.0,internal_timestamp,62.6679992676,1562831432.81,33.8933982849,0,7.67899990082,1026.74181581,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('483',)",3771820232.87,14,3.49186992645,3779218460.82,3779218536.82,3771820232.87,0.0,internal_timestamp,62.6450004578,1562831432.87,33.8932991028,0,7.679500103,1026.74155965,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('484',)",3771820232.93,14,3.49189996719,3779218460.82,3779218536.82,3771820232.93,0.0,internal_timestamp,62.625,1562831432.93,33.8931999207,0,7.67999982834,1026.74131733,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('485',)",3771820232.99,14,3.49193000793,3779218460.82,3779218536.82,3771820232.99,0.0,internal_timestamp,62.6040000916,1562831432.99,33.8931007385,0,7.68039989471,1026.74108489,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('486',)",3771820233.08,14,3.49197006226,3779218460.82,3779218536.82,3771820233.08,0.0,internal_timestamp,62.5810012817,1562831433.08,33.8930015564,1,7.68090009689,1026.74082872,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('487',)",3771820233.12,14,3.49201011658,3779218460.82,3779218536.82,3771820233.12,0.0,internal_timestamp,62.5620002747,1562831433.12,33.8930015564,0,7.68130016327,1026.74068336,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('488',)",3771820233.18,14,3.49204993248,3779218460.83,3779218536.82,3771820233.18,0.0,internal_timestamp,62.5419998169,1562831433.18,33.8931007385,0,7.68179988861,1026.74059685,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('489',)",3771820233.24,14,3.49207997322,3779218460.83,3779218536.82,3771820233.24,0.0,internal_timestamp,62.5180015564,1562831433.24,33.8930015564,0,7.68219995499,1026.74035063,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('490',)",3771820233.31,14,3.49211001396,3779218460.83,3779218536.82,3771820233.31,0.0,internal_timestamp,62.4949989319,1562831433.31,33.8930015564,0,7.68260002136,1026.74018689,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('491',)",3771820233.37,14,3.49213004112,3779218460.83,3779218536.82,3771820233.37,0.0,internal_timestamp,62.4720001221,1562831433.37,33.8928985596,0,7.68289995193,1026.7399568,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('492',)",3771820233.43,14,3.4921400547,3779218460.83,3779218536.82,3771820233.43,0.0,internal_timestamp,62.4510002136,1562831433.43,33.8927001953,0,7.68319988251,1026.73966099,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('493',)",3771820233.49,14,3.49216008186,3779218460.83,3779218536.83,3771820233.49,0.0,internal_timestamp,62.4309997559,1562831433.49,33.8926010132,0,7.68349981308,1026.73944767,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
"('494',)",3771820233.56,14,3.49218988419,3779218460.83,3779218536.83,3771820233.56,0.0,internal_timestamp,62.4099998474,1562831433.56,33.8926010132,0,7.68389987946,1026.73929312,29,13,29,29,29,29,29,13,29,29,44.63218,-124.30797
